38,The system must prompt the user to enter the required information to initiate a chargeback request.,F,26,1
39,The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.,F,26,1
40, The Disputes System must provide a confirmation to the user upon the creation of a chargeback request.,F,27,1
42,The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.,F,28,1
43, The Disputes System shall accurately provide a list of possible reason codes for a given transaction.,F,29,1
44,The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.,F,29,1
46, The Disputes System must provide Search functionality.,F,31,1
47,The search method must include the ability to search by (1) the dispute case number  (2) the merchant account number  (3) the cardmember account number and (4) the issuer number.,F,31,1
48,In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.,F,31,1
49,A list of all disputes cases that meet the entered search criteria must be provided to the user.,F,32,1
50,The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.,F,32,1
51,For example all open cases will be yellow and all closed cases will be gray.,F,32,1
52,The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.,F,33,1
53,The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.,F,34,1
57, For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.,F,36,1
58,Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.,F,36,1
59,All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.,F,37,1
60,Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.,F,38,1
61,The product must support Internet Explorer 5.5 and above.,O,39,6
62,The product must support Mozilla Firefox 1.0 and above.,O,40,6
63,The product shall interface with the Choice Parts System.,O,41,6
64,This provides the feed of recycled parts data.,O,41,6
65,The product shall run on the existing hardware for all environments.,O,42,6
66,The product shall adhere to the corporate Architecture guidelines,O,43,6
68,The product shall comply with corporate color scheme,LF,45,4
71,The product shall be easy to use by Adjusters and Collision Estimators.,US,48,10
72,95% of Adjusters and Collision Estimators shall find the product easy to use.,US,48,10
73,The product shall increase productivity of Collision Estimators.,US,49,10
74,80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.,US,49,10
75,Users shall feel satisfied using the product.,US,50,10
76,85% of all users will be satisfied with the product.,US,50,10
77,The product shall be easy to learn by Adjusters and Collision Estimators.,US,51,10
78,The product shall be learned with two days onsite training,US,51,10
79,The user shall easily locate instructions while using the product.,US,52,10
80,User help can be found within 90% of the system.,US,52,10
81,The search for recycled parts shall take no longer than 15 seconds.,PE,53,7
82,The search results shall be returned in under 15 seconds.,PE,53,7
84,The preferred repair facility is returned within 8 seconds,PE,54,7
85,The recycled parts audit report shall be returned to the user within 10 seconds.,PE,55,7
86,The audit report shall be returned within 10 seconds.,PE,55,7
87,The preferred repair facility ratings shall be saved within 5 seconds.,PE,56,7
90,The application is brought down only within 98% of the scheduled outages per the availability schedule.,A,57,0
91,The product shall achieve a 98% uptime.,A,58,0
93,The product shall be able to handle up to 1500 simultaneous users.,SC,59,8
94,The system shall perform with 1500 users as a time.,SC,59,8
95, The average number of recycled parts records per day shall be 50 000.,SC,60,8
100,The product shall be supported using the corporate support center.,O,65,6
104,Only adjusters with a supervisor role can update preferred repair facility ratings.,SE,68,9
105,Users without the supervisor role cannot access the repair facility ratings.,SE,68,9
109,No invalid data shall be entered into the system.,SE,70,9
110,One insurance company shall not be able to view another insurance companys claim data.,SE,71,9
111,The product shall free of computer viruses.,SE,72,9
113,The product must comply with Sarbanes-Oxley.,L,74,3
114,The product shall comply with the estimatics laws relating to recycled parts usage.,L,75,3
115,The product shall comply with insurance regulations regarding claims processing.,L,76,3
116, The user shall search for the preferred repair facility using vehicle  vehicle location  and radius in miles,F,77,1
117, The vehicle data shall include vehicle year  make  and model,F,78,1
118, The vehicle location shall include street address  city  state  and zipcode,F,79,1
119, The system shall resolve the zipcode for the street address  city  and state if zipcode is unknown.,F,80,1
120,The search radius shall be between 1 and 30 miles,F,81,1
121,The system shall locate the preferred repair facility with the highest ratings for the input criteria,F,82,1
122,The adjuster shall enter the preferred repair facility on the estimate assignment.,F,83,1
125,The system shall return a list of repair facilities within the radius if the preferred repair facility cannot be determined.,F,86,1
126,The estimator shall search for available recycled parts using damaged vehicle parts information.,F,87,1
127,The estimator shall search for available recycled parts using a list of preferred parts suppliers.,F,88,1
129,The estimator shall search by zipcode with a radius of 30 miles if no parts are found for the preferred parts suppliers,F,90,1
130,The system shall retain the available recycled parts and suppliers returned from the search.,F,91,1
132,The estimator shall apply selected recycled parts to the collision estimate.,F,93,1
134,The adjuster shall review the collision estimate.,F,95,1
135,The adjuster shall request a recycled parts audit of the collision estimate.,F,96,1
137,The system shall generate an audit report based on the available recycled parts and the collision estimate.,F,98,1
138,The audit report shall include the total number of recycled parts used in the estimate.,F,99,1
142,The audit report shall be displayed to the user.,F,103,1
143,The audit report shall be available to other adjusters at later points in time.,F,104,1
144,The user shall select to view the preferred repair facility ratings.,F,105,1
146,The system will display a blank set of ratings if there are not ratings yet defined.,F,107,1
147,The user shall enter new ratings based on the audit report,F,108,1
151,The preferred repair facility ratings shall be saved by the system.,F,112,1
153,The product will function alongside server software on any operating system where the Java runtime can be installed.,O,114,6
155,The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.,O,115,6
156, The product must make use of web/application server technology.,O,116,6
157,Open source examples include Apache web server  Tomcat  and the JBoss application server.,O,116,6
158, A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.,O,117,6
159, The product is Look and Feel shall be able to incorporate aspects of the customer is organization such as logo  branding  and identity,LF,118,4
160,The product shall have a conservative and professional appearance.,LF,119,4
161,The product shall make the users want to use it.,US,120,10
162,80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.,US,120,10
163,The product shall be easy to use.,US,121,10
164,90% of users will be able to successfully reserve a conference room within 5 minutes of product use.,US,121,10
165,The product shall give users feedback when necessary.,US,122,10
166,80% of the users surveyed report that the product accurately confirms their actions.,US,122,10
167,The product shall allow the user to select a chosen language from one of the target market countries.,US,123,10
169, An employee will be able to successfully use the product within a few minutes.,US,125,10
170,After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.,US,125,10
171,The product shall use a standard navigation menu familiar to most web users.,US,126,10
172,The product shall allow for intuitive searching of available conference rooms.,US,127,10
173,The product shall conform to the Americans with Disabilities Act.,US,128,10
174,The response shall be fast enough to avoid interrupting the user is flow of thought.,PE,129,7
175,90% of tasks shall complete within 5 seconds.,PE,129,7
178,The product shall create an exception log of problems encountered within the product for transmission to our company for analysis and resolution.,FT,131,2
180,This number will increase to 2 000 by Release 2.,SC,132,8
181,The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.,SC,132,8
182, The product shall be able to process 10 000 transactions per hour within two years of its launch.,SC,133,8
183,This number will increase to 20 000 by Release 2.,SC,133,8
186,The product must be able to interface with any HTML browser.,O,136,6
188,The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).,O,136,6
189,The product must be able to interface with various database management systems.,O,137,6
190,The product shall communicate successfully with the database management system on 100% of all transactions.,O,137,6
191,The product must be able to interface with various email servers.,O,138,6
192,The product shall be able to send email.,O,138,6
193,The product shall be available for distribution via the Internet as a binary or ZIP file.,O,139,6
194,The product shall be available for distribution as a packaged CD.,O,140,6
196,A new user must be able to be added to the system within 10 minutes.,US,142,10
197,90% of new users are able to log into the system within 10 minutes.,US,142,10
199,90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.,MN,143,5
200,The product must be highly configurable for use with various database management systems for the end users.,MN,144,5
201,80% of end users are able to integrate new database management systems with the product without changing the product is software code.,MN,144,5
202,Maintenance releases will be offered to customers once a year.,MN,145,5
203,The releases shall take no longer than 5 minutes for 80% of the customer base to install.,MN,145,5
204,Every registered user will have access to the product is support site via the Internet.,US,146,10
205,70% of registered users shall find a solution to their problem within 5 minutes of using the support site.,US,146,10
206,The customer shall be able to easily integrate new building maps with the product throughout the product is lifecycle.,MN,147,5
208, The product shall be translated into foreign languages other than the target market countries i languages in future releases.,US,148,10
210, The product is expected to integrate with multiple database management systems.,O,149,6
211,The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.,O,149,6
212,The product shall be able to be installed in any operating environment within 2 days.,O,150,6
214,100% of all logons shall be by either company employees or external users with company-approved user IDs.,SE,151,9
215,Only managers are able to perform search queries for reservations by user.,SE,152,9
217,The product shall ensure that the database is data corresponds to the data entered by the user.,SE,153,9
218,Each conference room reservation in the system will contain the same information as was entered by the user.,SE,153,9
219,The product shall prevent the input of malicious data.,SE,154,9
220,The product and/or adjacent hardware/software systems i data shall remain 100% uncorrupted each time malicious data is input into the product.,SE,154,9
223,The product shall have the ability to receive automatic software updates as new threats emerge.,SE,156,9
224,100% of customers will be able to receive automatic software updates transmitted to the installed product.,SE,156,9
228,90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.,US,158,10
229,The product must be developed with the J2SE/J2EE programming language libraries,O,159,6
230,The product shall record meeting entries.,F,160,1
231,The product will notify employees of meeting invitations.,F,161,1
233,The product shall assign the organizers contact information to each meeting they create.,F,163,1
234,The product will record meeting acknowledgements.,F,164,1
235,The product shall store new conference rooms.,F,165,1
236,The product shall update existing conference rooms.,F,166,1
238,The product shall be able to store new room equipment.,F,168,1
239,The product will update existing room equipment.,F,169,1
241,The product shall allow an organizer to invite other employees to meetings.,F,171,1
243,The product shall record the transportation status of equipment reserved.,F,173,1
244,The product shall display a map of the company building showing conference room locations.,F,174,1
246,The product shall send a meeting confirmation to the meeting organizer.,F,176,1
248,The product shall display conference rooms according to search parameters.,F,178,1
252,The product will allow priviledged users to view meeting schedules in multiple reporting views.,F,182,1
253,The product shall be able to send meeting notifications via different kinds of end-user specified methods.,F,183,1
254,The product shall have a customizable Look and Feel.,F,184,1
256,The product will display an available status for unreserved conference rooms.,F,186,1
257,Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.,PE,187,7
259,The System shall utilize currently owned computer equipment.,O,189,6
260,The System shall be able to automatically backup business data and restore them on demand.,O,190,6
261,The System shall maintain consistent security.,SE,191,9
262,Any changes in user passwords and/or permissions should take affect in all parts of the System.,SE,191,9
263,The System shall granularly control access rights to all major subsystems.,SE,192,9
266,The final version of the System must successfully pass independent audit performed by a certified auditor.,L,193,3
267,The System shall not require additional third party licenses resulting in royalty fees.,O,194,6
268,The System shall allow generation of Inventory Quantity Adjustment documents on demand.,F,195,1
270,The IQA subsystem shall take into account current inventory status and adjust inventory of substitutionary ingredients accordingly.,F,197,1
271, The System shall allow entering  storing and modifying product formulas.,F,198,1
274,Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.,F,201,1
275,Formula substitutionary ingredients shall be kept in persisted order,F,202,1
276, Product shall allow entering  storing and modifying product menus used by POS terminals.,F,203,1
277,PME Subsystem shall allow building product menus based on the list of products kept in the accounting system.,F,204,1
279,PME Subsystem shall allow for a product to exist in more than one submenu,F,206,1
280,The RMS System shall have Windows XP look and feel and use GUI futures making its use intuitive.,F,207,1
282,The System shall generate Inventory Quantity Adjustment document automatically when daily Product Sales data is available.,F,209,1
283,Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.,PE,210,7
285,System shall let customers register on the website as a  ipay as you go i user in under 5 minutes.,PE,212,7
286,System shall let customers register on the website as a  iunlimited movie subscriber i user in under 10 minutes.,PE,213,7
288, System shall let customers cancel their account  process shall take no longer than 2 minutes.,PE,215,7
289,Database will mark the account as inactive  and user will not be able to log into the website.,PE,215,7
290,System shall let administrator de-activate a customer account in under 1 minute.,PE,216,7
291,Customer will no longer be able to access the website.,PE,216,7
292,System shall let administrator add/remove movies on the website in under 5 minutes.,PE,217,7
293,Entered movie information will be stored in the database and will now be available on the website.,PE,217,7
294,System shall let the administrator add/remove categories on the website in under 5 minutes.,PE,218,7
295,System shall let Izogn Manager access sales and usage statistics in under 2 minutes.,PE,219,7
296,System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.,PE,220,7
297,The website shall be attractive to all audiences.,LF,221,4
298,The website shall appear to be fun and the colors should be bright and vibrant.,LF,221,4
299, The website should have an African feel  but should not alienate non-Africans.,LF,222,4
301, The website design should be modern  clean  and concise.,LF,223,4
302,The product should be able to be used by 90% of novice users on the Internet.,US,224,10
303, Users should only have to navigate through a maximum of 4 pages  to create an account with the website.,US,225,10
304,Users should be able to access their streaming movies in under 2 clicks after logging into the website.,US,226,10
305,An anonymous survey will show that 70% of customers are comfortable purchasing streaming movies after 2 weeks using the website.,US,227,10
307,The product shall retain the customer is buying preferences and information.,US,229,10
309,Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.,US,230,10
310,The product shall use symbols and words that are naturally understandable by users familiar with websites,US,231,10
311,The website will use standard Internet conventions when interacting with the user.,US,232,10
312, Any interface between a user and the automated system shall have a maximum response time of 5 seconds  unless noted by an exception below.,PE,233,7
313, When purchasing a streaming movie or pre-paid card via credit card  the processing time should have a maximum response time of 15 seconds.,PE,234,7
317,Information will be encrypted in the database.,SE,237,9
320, All movies shall be streamed on demand  at any time of the day.,A,240,0
321,The website shall continue to operate if the streaming server goes down.,FT,241,2
322,The website shall continue to operate if the payment gateway goes down.,FT,242,2
323,The streaming server will support 50 simultaneous streaming connections.,SC,243,8
324,The streaming server will support a maximum of 700 movies; new servers can be added to support more movies.,SC,244,8
325, The server will support a maximum of 1 000 simultaneous users.,SC,245,8
326, The website shall be capable of supporting 100 000 customers.,SC,246,8
327,The product shall be expected to operate within the maximum maintenance budget for a minimum of 2 years.,MN,247,5
329,The same hardware supporting the current website will be used to support the new system.,O,249,6
332,Website must be fully operational with MSN TV2.,O,252,6
333,Movies shall be encoded and streamed via Windows Media Player 9.0.,O,253,6
335,Promotional updates to the website should take a day to update.,MN,255,5
337,Izogn Administrator must be able to add new products to the website within 2 minutes.,PE,257,7
339,The website will provide a help section with answers and solutions to common problems.,US,259,10
340, Velkat staff will be available for phone support between 7am-7pm  M-F to provide technical support to the Izogn administrators.,A,260,0
341,The product shall be able to be installed in the specified environment within 1 working day.,O,261,6
342,Only registered customers can purchase streaming movies.,SE,262,9
343, A customer can only stream a movie if they purchased it  and are within the 2 day viewing period.,SE,263,9
344,Only authorized personnel can access customer records in the database.,SE,264,9
346,Only authorized personnel can access sales information.,SE,266,9
347,The website shall prevent its data from being corrupted when incorrect data is entered in.,SE,267,9
348, The website shall protect itself from intentional abuse  and notify the administrator at all occurrences.,SE,268,9
349,Data integrity scripts will be run on a weekly basis to verify the integrity of the database.,SE,269,9
350, The website shall make its user aware of its information practices before collection data from them via a Privacy Policy  accessible on all pages of the website.,SE,270,9
351,The system shall notify customers of changes to its information policy.,SE,271,9
352,The system shall reveal private information only in compliance with the organization is information policy.,SE,272,9
354,All credit card information will be encrypted in the database.,SE,274,9
355,The streaming server will have anti-virus software to prevent infection of malicious viruses.,SE,275,9
357,The website shall not be offensive to religious or ethnic groups.,LF,277,4
358, The website should appeal to all Africans  not only Nigerians.,LF,278,4
359,The website should use Flash to provide animation on the home page.,O,279,6
360,IzognMovies shall meet the licensing requirements set forth by the appropriate organizations in order to stream African movies.,L,280,3
362,The PHP code will comply with PEAR standards.,L,282,3
364, viewing a movie details  the website will display the movies description  actor  and director entered in by the administrator.,F,284,1
365, Website shall request  and authorize credit card payment before allowing a user to stream a movie.,F,285,1
367,Website shall allow customers to browse movies by categories entered in by izogn administrator.,F,287,1
368,Website shall allow customers to view reviews of selected movies by other customers.,F,288,1
370,Website shall allow the Izogn administrator to approve a review posted by a customer.,F,290,1
372, Website shall allow customers to purchase pre-paid cards of $5  $10  or $20 value either by credit card or mail-in payment option.,F,292,1
373, System shall automatically update the main page of the website every Friday  and show the 4 latest movies that have been added to the website.,F,293,1
375, Pre-paid cards shall be distributed via email  or via a printed paper card.,F,295,1
376,Only registered customers can purchase streaming movies.,F,296,1
377, Movies can only be streamed if the customer has purchased a movie  and is within the 2-day time period to stream the movie.,F,297,1
378,Website must be able to support free trial periods with various parameters set by the Izogn Manager.,F,298,1
379, All streaming movie sales will be logged in the database  and accessible by the administrator.,F,299,1
380, All registered customer information shall be stored and maintained in the database  even after the customer cancels their account.,F,300,1
383,Total lead cycle time must be completed in 5 minutes for 90% of lead volume between the business hours of 8AM CST to 8PM CST; then 3 minutes for 99% of lead volume during off business hours.,PE,303,7
384,No lead evaluation will complete in a time period longer than 25 seconds for 97% of all leads processed.,PE,304,7
385,For leads that process longer than 25 seconds the system will record the event and duration,PE,305,7
386,The process must fit within the processing time conditions set forth by the Auto Rep Assignment process in which a lead is assigned within 3 minutes of the total life cycle.,PE,306,7
387,The lead washing process will operate within the established physical web service structure.,O,307,6
389,Defect reports will be available to technical units on a 24x7 basis.,A,309,0
390,Washing parameters will be updated during scheduled maintenance hours.,MN,310,5
393,If a lead is scored to the high range the system will supply the lead data and score to the enterprise system.,F,313,1
394,The leads washing functionality will validate all leads received by the web service for valid data,F,314,1
397,If the leads score falls within the medium average then it will be set for manual verification by an Enrollment Coordinator through the eleads system.,F,317,1
398,If the leads score falls within the low average then it will be returned to the supplying vendor,F,318,1
401,The leads washing functionality will return the lead data supplied to the vendor along with the reason of rejection.,F,321,1
402,The leads washing functionality will have an interface in which lead data parameters can be maintained.,F,322,1
403,The leads washing functionality will verify the users authentication and rights to make parameter updates.,F,323,1
404,The leads washing functionality will store any potential lead duplicates returned by the enterprise system.,F,324,1
405,Prior to submitting the lead to the enterprise system the leads washing functionality will assign the lead to an admissions rep.,F,325,1
407,The product shall simulate the look of ships at sea.,LF,327,4
409,The product shall display each type of ship in a grid using an image of the specific type of ship.,LF,329,4
410, When the offensive player takes a shot  the product shall simulate the sound of a ship at sea.,LF,330,4
411, When a shot is marked as a miss  the product shall simulate the sound of a shot missing its target.,LF,331,4
412, When a shot is marked as a hit  the product shall simulate the sound of a shot hitting its target.,LF,332,4
413, When a ship is sunk  the product shall simulate the sound of a sinking ship.,LF,333,4
414, The product shall be available 24 hours per day  seven days per week.,A,334,0
415,The product shall able to handle a large number of games simultaneously.,PE,335,7
416,The response time shall be fast enough to maintain the flow of the game.,PE,336,7
417,The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.,PE,336,7
419,The product shall provide players no access to information that might reveal the identity of another player.,PE,337,7
420,The product shall be intuitive and self-explanatory.,US,338,10
422, The product shall be available to players who understand English  Spanish and French.,US,339,10
423,The product shall allow the user to select the language upon accessing the product.,US,339,10
424,The product shall provide players no access to information that might reveal the identity of another player,SE,340,9
426,The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.,PE,341,7
428,The product shall allow a user to identify himself or herself as a player.,F,343,1
429, Once a game has been initiated  the product shall make the players assigned to the game unavailable for selection from the list of players.,F,344,1
431,The product shall make inactive players unavailable for selection from the list of players.,F,346,1
432,The product shall remove players who have been inactive for 24 hours from the list of players.,F,347,1
433,The product shall allow a player to initiate a game by selecting another available player from the list of players.,F,348,1
434, Once a game is initiated  the product shall display a defensive grid to each player,F,349,1
435, Once a game is initiated  the product shall display an offensive grid to each player.,F,350,1
436,The product shall prevent a player from viewing the offensive or defensive grids of the other player.,F,351,1
437, Once a game is initiated  the product shall allow each player to position their 5 ships on their respective defensive grids.,F,352,1
438,The product shall allow a player to position ships horizontally on their grid.,F,353,1
439,The product shall allow the player to position ships vertically on their grid.,F,354,1
440,The product shall allow the player to position ships diagonally on their grid,F,355,1
441,The product shall prevent the player from overlapping ships on their grid.,F,356,1
443, For each turn  the product shall identify one player as offensive status and one player as defensive status.,F,358,1
444, The product shall maintain the status of each player for a turn  either offensive or defensive.,F,359,1
445, At the start of each turn  the product shall notify each player of his or her status.,F,360,1
450, For each shot  the product shall mark the shot as a hit or miss on the offensive grid of the offensive player.,F,365,1
452,When the hit results in sinking a ship  the product shall mark the ship as sunk on the defensive grid of the defensive player.,F,367,1
453,When the hit results in sinking a ship  the product shall indicate the type of ship sunk on the defensive grid of the defensive player.,F,368,1
455,If the shot was marked as a hit  the product shall allow the offensive player to define a shot.,F,370,1
456,If the shot was marked as a miss  the product shall change the status of the offensive player to defensive,F,371,1
457,If the shot was marked as a miss  the product shall change the status of the defensive player to offensive,F,372,1
458,The product shall continue to assign turns until the game is ended.,F,373,1
459,The product shall end a game when a hit by the offensive player results in sinking the last of the defensive player is ships  which had not been previously marked as sunk.,F,374,1
460,The product shall allow a player to end a game at any time during the game.,F,375,1
461,When a game is ended  the product shall notify the players that the game is ended.,F,376,1
462,The notification of the game ending will include the reason the game is ended (i.e.,F,377,1
464,When a game is ended  the product shall allow each player to identify himself or herself as an available player in the list of players.,F,378,1
465,When a game is ended  the product shall allow each player to remove himself or herself from the list of players.,F,379,1
466,The system shall be easy to use by callers and supervisors.,US,380,10
468,The system shall be easy to learn by callers and supervisors.,US,381,10
469,Callers and supervisors shall learn how to use the system within 10 minutes.,US,381,10
470,The system shall be responsive.,PE,382,7
473,On a 112k connection or faster  the system response time for all operations must be no more than 3 seconds 90% of the time.,PE,384,7
474,The system shall have high availability every day of the year.The system must be available for use between 12:00AM and 6:00PM all days of the year.,A,385,0
475,The system must be available for use between 7:00AM and 11:59PM all days of the year.,A,386,0
476,The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.,MN,387,5
477,The product shall ensure that only supervisors can advertise empty time slots.The product must ensure that supervisors are allowed to access advertise empty time slots.,SE,388,9
478,The product shall ensure that only supervisors can enter a caller is schedule.The product must ensure that supervisors are allowed to access advertise empty time slots.,SE,389,9
479,The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.,SE,390,9
480,The interface shall have a simple look.,LF,391,4
481,In the interface and usability survey  90% of beta testers must report that the interface is adequately simple.,LF,391,4
482,The interface shall be appealing to callers and supervisors.,LF,392,4
483,In the interface and usability survey  80% of beta testers must report that the interface is appealing.,LF,392,4
484,The product shall provide GUI based Monitoring Services.System Administrators shall monitor message exchanges will predict and determine problems and will also provide internal and external support.,LF,393,4
485,The product shall comply with City of Chicago Application Development Guide Framework.Application Development Framework will provide structured Graphical User Interface.,LF,394,4
486,The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.,US,395,10
488,The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators),US,397,10
489,The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications,PE,398,7
490,The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.,PE,399,7
491,The product shall process messages within 2 seconds.The product shall have a maximum message processing time of 2 seconds,PE,400,7
492,The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.,PE,401,7
497,The product shall be robust.The product shall have fault avoidance based on standards adoption.,FT,404,2
498,The product shall be robust with fault tolerance.The product shall have fault tolerance by using recovery technique compensatory transaction and routing around failures.,FT,405,2
499,The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.,SC,406,8
501,The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.,O,408,6
506,The product shall information Security.,SE,413,9
508,The product shall have audit capabilities.The product shall store messages for a minimum of one year for audit and transaction tracking purposes.,SE,414,9
509,The system shall use IBM and CCR branding standards.,LF,415,4
510,The interface must have one IBM logo and one CCR logo.,LF,415,4
512,The system interface shall be formatted to display at 800 by 600 pixel resolution.,LF,416,4
513,The system interface will use CCR nomenclature.,LF,417,4
514,The system must use the same nomenclature used in the existing WCS system and reports,LF,417,4
516,Every report type must have at least one high level summary shown in the results dashboard/interface,LF,418,4
517,The system must use a point and click interface.,US,419,10
518,100% of all selection and navigation functionality must be able to be activated/selected by either a mouse or a keyboard,US,419,10
519,The interface shall be easy to use.,US,420,10
520,90% of users should be able to successfully use the system to generate a report on their first use.,US,420,10
523,eports must be generated within one button click and exported within one button click (after selecting the report),US,421,10
524,A user shall be able to use the system without instruction after a short amount of time.,US,422,10
525,After one use a user should understand and remember 90% of the system usage and navigation.,US,422,10
526,All CCR users shall receive training before the WCS system is deployed.,US,423,10
527,One training session will be held for 100% of CCR users before system deployment (based on a CCR user being available),US,423,10
528,The WCS system shall use appropriate nomenclature and terminology as defined by the Corporate Community Grants organization.,US,424,10
530,The WCS system shall be available at all times as long as IBM is internal intranet W3 is accessible.,A,425,0
531,The WCS system will be available 95% of the time IBM is internal intranet W3 is available.,A,425,0
533,The WCS system shall have the ability to include data for regions outside the United States and be accessed by users outside of the United States if approved by CCR management.,SC,427,8
535,The WCS shall be accessed by users through the Internet on an IBM computer running a Windows 2000 or above operating system.,O,428,6
536,The Brio portion of the WCS system must be able to export files in spreadsheet form (Microsoft Excel and Lotus 1-2-3 formats).,O,429,6
538,The WCS system must run queries to the WCS databases once again (on a specified day) to update the available data available to CCR users.,MN,430,5
540, All changes  updates  and additions to the WCS system shall be updated in the WCS Developer and WCS User Guides.,MN,431,5
541,Every change must be reflected in WCS system documentation,MN,431,5
542,The system shall only be accessed by authorized Corporate Community Grants (CCR) employees.,SE,432,9
544,The WCS system shall not allow automatic logins by any user.,SE,433,9
545,Cookies containing WCS login information about a user will not be stored on a user is computer.,SE,433,9
546,Each team owner will need to use a username and password in order to be authenticated to reach the team owner is page,SE,434,9
549,Each page shall contain a similar format with action items in one location and navigation buttons in a different location.,LF,437,4
550,The message board shall contain the 5 most recently posted messages on the league page.,LF,438,4
551,The messages will contain up to the first 150 characters of the message.,LF,438,4
552,A new user shall be able to navigate through the league and team pages within 30 seconds of reaching the start-up page.,US,439,10
554,Users shall be able to view at least 25 NFL player statistics and points on each page.,US,441,10
